"SECS","KM","CAD","HR","ID","PACE","WATTS","LRBALANCE","LTE","RTE","LPS","RPS","LPPB","RPPB","LPPE","RPPE","LPPPB","RPPPB","LPPPE","RPPPE","ALT","LAT","LON","SLOPE","RVERT","RCON","TEMP","KPH"
952,3.8439,88,167,"2026-04-18_HQLNR",4.16354400866017,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.587584125,-79.750714619,-0.519182,9.4,233,18,14.4108
953,3.84792,88,167,"2026-04-18_HQLNR",4.1438753522294,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.587615724,-79.750705231,-0.0115674,9.4,233,18,14.4792
954,3.85191,88,167,"2026-04-18_HQLNR",4.17292605575029,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.587646402,-79.750680672,-0.0115674,9.4,233,18,14.3784
955,3.85585,86,166,"2026-04-18_HQLNR",4.2322668020992,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.4,43.587673727,-79.750662316,-0.0115674,9.51,237,18,14.1768
956,3.85983,86,166,"2026-04-18_HQLNR",4.19287211740042,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.2,43.587704992,-79.750646222,0,9.75,238,18,14.31
957,3.86381,86,166,"2026-04-18_HQLNR",4.18340026773762,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,43.587733574,-79.750640774,-0.503772,9.75,238,18,14.3424
958,3.86777,86,167,"2026-04-18_HQLNR",4.21300977418268,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.8,43.587766096,-79.75063038,-1.00882,9.75,238,18,14.2416
959,3.87172,85,168,"2026-04-18_HQLNR",4.21300977418268,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.587797528,-79.750624848,-2.0164,9.88,242,18,14.2416
960,3.87569,86,168,"2026-04-18_HQLNR",4.20238695579089,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.587831139,-79.750624178,-2.52018,9.71,239,18,14.2776
961,3.87966,86,168,"2026-04-18_HQLNR",4.19287211740042,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.58787154,-79.750615293,-3.02396,9.75,238,18,14.31
962,3.88367,85,168,"2026-04-18_HQLNR",4.16354400866017,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.587907163,-79.750620825,-4.02147,9.75,238,18,14.4108
963,3.88772,85,169,"2026-04-18_HQLNR",4.11522633744856,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.587947145,-79.750626022,-4.51529,10,239,18,14.58
964,3.89181,85,169,"2026-04-18_HQLNR",4.06901041666667,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.587973464,-79.750636164,-5.00429,10.04,238,18,14.7456
965,3.89596,86,168,"2026-04-18_HQLNR",4.01412973667309,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.588006656,-79.750657873,-5.48622,9.91,234,18,14.9472
966,3.90009,86,168,"2026-04-18_HQLNR",4.04138376980278,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.588028785,-79.750687713,-5.46797,9.91,234,18,14.8464
967,3.90417,86,168,"2026-04-18_HQLNR",4.08697073728952,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.588055523,-79.750718139,-4.96546,9.91,234,18,14.6808
968,3.90819,87,168,"2026-04-18_HQLNR",4.1438753522294,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.588079747,-79.750754097,-4.46041,9.59,235,18,14.4792
969,3.91214,87,167,"2026-04-18_HQLNR",4.21300977418268,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.588098606,-79.750792151,-3.95408,9.51,237,18,14.2416
970,3.91603,87,166,"2026-04-18_HQLNR",4.28338901739056,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.588120399,-79.750830624,-2.93616,9.47,238,18,14.0076
971,3.91991,87,166,"2026-04-18_HQLNR",4.30440771349862,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.58813096,-79.750868427,-2.43238,9.43,239,18,13.9392
972,3.92372,87,166,"2026-04-18_HQLNR",4.3675751222921,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.588155519,-79.75090933,-0.909941,9.43,239,18,13.7376
973,3.92749,87,165,"2026-04-18_HQLNR",4.43262411347518,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588166583,-79.750945121,0.11439,9.39,240,18,13.536
974,3.93116,87,165,"2026-04-18_HQLNR",4.53391367428364,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588189801,-79.750990299,0.603388,9.22,244,18,13.2336
975,3.9348,86,165,"2026-04-18_HQLNR",4.58001282403591,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588204972,-79.751025168,1.08532,9.37,247,18,13.1004
976,3.93842,87,165,"2026-04-18_HQLNR",4.60405156537753,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588228944,-79.751062803,1.56958,9.17,245,18,13.032
977,3.94206,86,165,"2026-04-18_HQLNR",4.58001282403591,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588241517,-79.751101527,1.56958,9.37,247,18,13.1004
978,3.9457,86,165,"2026-04-18_HQLNR",4.58001282403591,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588257108,-79.751146119,2.11903,9.37,247,18,13.1004
979,3.94933,86,165,"2026-04-18_HQLNR",4.58001282403591,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588272111,-79.751189034,2.11903,9.37,247,18,13.1004
980,3.95303,87,165,"2026-04-18_HQLNR",4.510599909788,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588283008,-79.751226837,2.14543,9.22,244,18,13.302
981,3.95672,87,165,"2026-04-18_HQLNR",4.52161331162959,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588307567,-79.751271512,2.14543,9.22,244,18,13.2696
982,3.96043,87,165,"2026-04-18_HQLNR",4.48752468138575,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588318798,-79.751302693,1.6205,9.26,243,18,13.3704
983,3.9642,87,166,"2026-04-18_HQLNR",4.42086648983201,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588347465,-79.751342256,1.08999,9.31,242,18,13.572
984,3.968,87,166,"2026-04-18_HQLNR",4.38827453045463,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588364815,-79.751375699,1.61631,9.35,241,18,13.6728
985,3.97183,87,166,"2026-04-18_HQLNR",4.3561596096881,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588390212,-79.751413166,1.61631,9.35,241,18,13.7736
986,3.97564,87,165,"2026-04-18_HQLNR",4.3675751222921,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588407982,-79.751451136,1.61631,9.39,240,18,13.7376
987,3.97945,87,165,"2026-04-18_HQLNR",4.3675751222921,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588421477,-79.75149665,1.61631,9.39,240,18,13.7376
988,3.98327,87,165,"2026-04-18_HQLNR",4.3675751222921,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588427931,-79.751542583,1.06686,9.39,240,18,13.7376
989,3.9871,87,165,"2026-04-18_HQLNR",4.3561596096881,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588429104,-79.751582984,1.06686,9.39,240,18,13.7736
990,3.99093,87,165,"2026-04-18_HQLNR",4.3561596096881,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588433295,-79.751631599,0,9.39,240,18,13.7736
991,3.99477,87,166,"2026-04-18_HQLNR",4.33576135969476,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588425081,-79.751671245,0,9.39,240,18,13.8384
992,3.99865,87,166,"2026-04-18_HQLNR",4.29331959471063,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588423908,-79.751728075,0,9.39,240,18,13.9752
993,4.00251,87,166,"2026-04-18_HQLNR",4.31443610320131,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588415442,-79.751768056,0,9.43,239,18,13.9068
994,4.00635,87,166,"2026-04-18_HQLNR",4.33576135969476,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588411167,-79.751813821,-0.522193,9.39,240,18,13.8384
995,4.01018,88,166,"2026-04-18_HQLNR",4.3561596096881,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588401947,-79.751848522,-0.522193,9.2,238,18,13.7736
996,4.01401,88,166,"2026-04-18_HQLNR",4.34593654932638,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588391889,-79.751898982,-0.522193,9.2,238,18,13.806
997,4.0178,88,165,"2026-04-18_HQLNR",4.41033783187792,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588383255,-79.751938544,-0.522193,9.16,239,18,13.6044
998,4.02155,88,166,"2026-04-18_HQLNR",4.43262411347518,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588372275,-79.751981292,-0.522193,9.16,239,18,13.536
999,4.0253,88,166,"2026-04-18_HQLNR",4.45394619632995,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588364228,-79.752025129,-0.522193,9.12,240,18,13.4712
1000,4.02905,87,166,"2026-04-18_HQLNR",4.44325957522438,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588354505,-79.752068212,0,9.3,242,18,13.5036
1001,4.03276,87,166,"2026-04-18_HQLNR",4.48752468138575,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.588353667,-79.752123617,0.539084,9.26,243,18,13.3704
1002,4.03649,87,167,"2026-04-18_HQLNR",4.476676515355,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.588351069,-79.75216385,1.07528,9.26,243,18,13.4028
1003,4.04019,87,167,"2026-04-18_HQLNR",4.4996400287977,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.588364228,-79.752210621,1.07528,9.26,243,18,13.3344
1004,4.04386,86,167,"2026-04-18_HQLNR",4.53391367428364,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.588372443,-79.752250435,1.07528,9.41,246,18,13.2336
1005,4.04752,86,167,"2026-04-18_HQLNR",4.55622380171314,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.588392475,-79.752292847,1.07528,9.37,247,18,13.1688
1006,4.05114,86,168,"2026-04-18_HQLNR",4.60405156537753,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.588408485,-79.752330817,1.62776,9.33,248,18,13.032
1007,4.0547,85,168,"2026-04-18_HQLNR",4.6882325363338,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.588426757,-79.752370296,1.62776,9.43,252,18,12.798
1008,4.05827,85,168,"2026-04-18_HQLNR",4.6633090841261,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.588451233,-79.752408014,1.62776,9.44,252,18,12.8664
1009,4.06185,85,169,"2026-04-18_HQLNR",4.65159549725556,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.6,43.58846741,-79.752442883,1.62776,9.47,251,18,12.8988
1010,4.06552,85,168,"2026-04-18_HQLNR",4.54504135987638,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,43.588501356,-79.752473393,1.0828,9.57,249,18,13.2012
1011,4.06925,85,168,"2026-04-18_HQLNR",4.46588067166845,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,43.58852273,-79.752499042,0,9.66,247,18,13.4352
1012,4.07308,86,167,"2026-04-18_HQLNR",4.3561596096881,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,43.588559946,-79.752530474,-1.05086,9.58,242,18,13.7736
1013,4.07696,86,167,"2026-04-18_HQLNR",4.29331959471063,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588582409,-79.752560314,-1.56632,9.63,241,18,13.9752
1014,4.08095,87,168,"2026-04-18_HQLNR",4.17292605575029,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588609148,-79.752595769,-2.06758,9.55,236,18,14.3784
1015,4.08495,87,168,"2026-04-18_HQLNR",4.17292605575029,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.588630857,-79.752630554,-2.56758,9.55,236,18,14.3784
1016,4.089,88,167,"2026-04-18_HQLNR",4.11522633744856,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.588651225,-79.752673218,-3.12006,9.44,232,18,14.58
1017,4.09305,88,167,"2026-04-18_HQLNR",4.11522633744856,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.588667653,-79.752718815,-3.12006,9.44,232,18,14.58
1018,4.09709,88,167,"2026-04-18_HQLNR",4.12541254125412,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.588674443,-79.752765,-3.12006,9.43,232,18,14.544
1019,4.10108,88,168,"2026-04-18_HQLNR",4.17292605575029,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588691709,-79.75281219,-2.61881,9.4,233,18,14.3784
1020,4.10505,87,168,"2026-04-18_HQLNR",4.20238695579089,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588699588,-79.752849489,-2.07385,9.55,236,18,14.2776
1021,4.10901,87,168,"2026-04-18_HQLNR",4.20238695579089,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588723142,-79.752899362,-1.53766,9.55,236,18,14.2776
1022,4.11294,87,168,"2026-04-18_HQLNR",4.24304141208418,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588736133,-79.752938338,-0.506558,9.51,237,18,14.1408
1023,4.11687,87,167,"2026-04-18_HQLNR",4.24304141208418,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588761112,-79.752982343,0,9.51,237,18,14.1408
1024,4.1208,87,167,"2026-04-18_HQLNR",4.2322668020992,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588778714,-79.753021989,0.510159,9.51,237,18,14.1768
1025,4.12477,87,167,"2026-04-18_HQLNR",4.20238695579089,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588806625,-79.753061803,0.506381,9.55,236,18,14.2776
1026,4.12879,87,167,"2026-04-18_HQLNR",4.1438753522294,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.58882867,-79.75310036,0.506381,9.59,235,18,14.4792
1027,4.1328,87,167,"2026-04-18_HQLNR",4.15420405450316,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588847697,-79.753134474,0.506381,9.59,235,18,14.4432
1028,4.13677,87,167,"2026-04-18_HQLNR",4.20238695579089,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588870998,-79.753172025,0.506381,9.55,236,18,14.2776
1029,4.14074,88,167,"2026-04-18_HQLNR",4.19287211740042,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588887594,-79.753212007,0,9.55,236,18,14.31
1030,4.14463,87,167,"2026-04-18_HQLNR",4.28338901739056,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588917685,-79.753255593,0,9.36,234,18,14.0076
1031,4.14849,87,166,"2026-04-18_HQLNR",4.32451133021969,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588935539,-79.753290042,0,9.47,238,18,13.8744
1032,4.15235,87,166,"2026-04-18_HQLNR",4.31443610320131,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588967055,-79.753326252,-0.503778,9.43,239,18,13.9068
1033,4.15623,87,167,"2026-04-18_HQLNR",4.29331959471063,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588985327,-79.753355672,-0.503778,9.43,239,18,13.9752
1034,4.16009,87,168,"2026-04-18_HQLNR",4.32451133021969,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589012736,-79.753389871,-0.503778,9.43,239,18,13.8744
1035,4.16396,87,168,"2026-04-18_HQLNR",4.30440771349862,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589031428,-79.753422812,0,9.43,239,18,13.9392
1036,4.16782,87,168,"2026-04-18_HQLNR",4.31443610320131,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.5890554,-79.753453238,0,9.43,239,18,13.9068
1037,4.17167,87,168,"2026-04-18_HQLNR",4.33576135969476,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589077696,-79.753485676,0,9.43,239,18,13.8384
1038,4.17549,87,167,"2026-04-18_HQLNR",4.3675751222921,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589097477,-79.753518281,0,9.39,240,18,13.7376
1039,4.17931,87,169,"2026-04-18_HQLNR",4.3561596096881,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589124718,-79.753550971,0,9.39,240,18,13.7736
1040,4.18312,87,168,"2026-04-18_HQLNR",4.37790035898783,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.58914341,-79.753583493,0.524934,9.35,241,18,13.7052
1041,4.18689,86,168,"2026-04-18_HQLNR",4.41033783187792,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589177608,-79.753619032,0,9.5,244,18,13.6044
1042,4.19065,86,168,"2026-04-18_HQLNR",4.43262411347518,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589198312,-79.753647782,0,9.5,244,18,13.536
1043,4.19441,86,169,"2026-04-18_HQLNR",4.43262411347518,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.58922572,-79.753686171,0.526345,9.5,244,18,13.536
1044,4.19817,86,169,"2026-04-18_HQLNR",4.43262411347518,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.58924701,-79.753718022,0,9.5,244,18,13.536
1045,4.20197,86,169,"2026-04-18_HQLNR",4.38827453045463,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589274335,-79.753749622,0.520746,9.54,243,18,13.6728
1046,4.20586,87,168,"2026-04-18_HQLNR",4.29331959471063,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589303756,-79.753780719,0.520746,9.43,239,18,13.9752
1047,4.20975,87,168,"2026-04-18_HQLNR",4.27350427350427,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589324375,-79.753817683,0.520746,9.47,238,18,14.04
1048,4.2137,87,168,"2026-04-18_HQLNR",4.22261633307998,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.58935455,-79.753858335,0.520746,9.51,237,18,14.2092
1049,4.21765,87,168,"2026-04-18_HQLNR",4.22261633307998,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589369889,-79.753891276,0.520746,9.51,237,18,14.2092
1050,4.22157,85,167,"2026-04-18_HQLNR",4.25278557455133,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589398555,-79.753928911,0,9.87,242,18,14.1084
1051,4.22549,85,166,"2026-04-18_HQLNR",4.25278557455133,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.589418504,-79.753966629,0.526316,9.87,242,18,14.1084
1052,4.22943,85,166,"2026-04-18_HQLNR",4.22261633307998,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589433424,-79.753999738,0.0187016,9.88,242,18,14.2092
1053,4.2334,86,167,"2026-04-18_HQLNR",4.20238695579089,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.589454379,-79.754048856,-1.01699,9.71,239,18,14.2776
1054,4.23743,85,168,"2026-04-18_HQLNR",4.13462333581411,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.58946561,-79.754087832,-0.981355,9.92,241,18,14.5116
1055,4.24154,85,168,"2026-04-18_HQLNR",4.05022276225192,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.58947307,-79.754139464,-1.99429,10.08,237,18,14.814
1056,4.24575,84,168,"2026-04-18_HQLNR",3.96919901563864,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.6,43.589470221,-79.754192689,-2.94441,10.34,238,18,15.1164
1057,4.24994,84,167,"2026-04-18_HQLNR",3.96919901563864,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2,43.589460749,-79.754236024,-3.89906,10.34,238,18,15.1164
1058,4.25422,84,166,"2026-04-18_HQLNR",3.89135341271694,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2,43.589436358,-79.754283968,-3.89906,10.46,235,18,15.4188
1059,4.25866,83,166,"2026-04-18_HQLNR",3.76052948255114,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2,43.589413978,-79.75432001,-3.89906,10.8,234,18,15.9552
1060,4.26303,85,166,"2026-04-18_HQLNR",3.80865326020719,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,43.589396963,-79.754371056,-4.35673,10.35,230,18,15.7536
1061,4.26734,86,166,"2026-04-18_HQLNR",3.86607902265522,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2,43.589383971,-79.754409781,-3.89269,10.1,229,18,15.5196
1062,4.27156,86,166,"2026-04-18_HQLNR",3.95225673859774,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4,43.589362094,-79.754449595,-2.91114,9.98,232,18,15.1812
1063,4.27565,86,166,"2026-04-18_HQLNR",4.07797080172906,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4,43.589331165,-79.754461832,-2.40736,9.87,235,18,14.7132
1064,4.27958,86,167,"2026-04-18_HQLNR",4.24304141208418,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4,43.589302247,-79.754452109,-1.91109,9.67,240,18,14.1408
1065,4.28346,86,167,"2026-04-18_HQLNR",4.29331959471063,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.6,43.589264612,-79.754445404,-0.909004,9.63,241,18,13.9752
1066,4.28727,86,167,"2026-04-18_HQLNR",4.3675751222921,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.6,43.589236449,-79.754438111,0.0411148,9.54,243,18,13.7376
1067,4.29101,86,168,"2026-04-18_HQLNR",4.46588067166845,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8,43.589196384,-79.754441129,1.53053,9.46,245,18,13.4352
1068,4.29469,86,168,"2026-04-18_HQLNR",4.52161331162959,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,43.589170484,-79.75443895,2.07401,9.46,245,18,13.2696
1069,4.29836,86,168,"2026-04-18_HQLNR",4.54504135987638,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.589135196,-79.754441297,2.61897,9.37,247,18,13.2012
1070,4.30198,86,168,"2026-04-18_HQLNR",4.60405156537753,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,43.589106278,-79.754444314,3.07663,9.33,248,18,13.032
1071,4.30558,86,168,"2026-04-18_HQLNR",4.62705904127337,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.4,43.589072248,-79.754458228,3.16815,9.33,248,18,12.9672
1072,4.30922,86,168,"2026-04-18_HQLNR",4.58001282403591,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589039977,-79.754477758,3.24367,9.37,247,18,13.1004
1073,4.31289,86,168,"2026-04-18_HQLNR",4.54504135987638,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.589009216,-79.754486056,3.24367,9.37,247,18,13.2012
1074,4.31662,86,168,"2026-04-18_HQLNR",4.46588067166845,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.6,43.588973928,-79.754508603,3.24367,9.46,245,18,13.4352
1075,4.32046,87,168,"2026-04-18_HQLNR",4.34593654932638,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588941742,-79.754519164,3.24904,9.39,240,18,13.806
1076,4.32428,88,168,"2026-04-18_HQLNR",4.3561596096881,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588901173,-79.754541544,3.24904,9.2,238,18,13.7736
1077,4.32811,87,169,"2026-04-18_HQLNR",4.3561596096881,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588874938,-79.754549339,2.71428,9.39,240,18,13.7736
1078,4.33195,87,169,"2026-04-18_HQLNR",4.33576135969476,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.8,43.588837554,-79.754567025,2.1708,9.39,240,18,13.8384
